"stationID","latitude","longitude","elevation","state","stationName","lcc_x","lcc_y","Xelevation","XlogElev","PR","logPR"
"USC00055020",39.0036,-103.7392,1677.6,"CO","LIMON HASS RCH                ",-115.140119720962,-16.075722159595,1677.6,7.43106268025018,0.546575342465753,-0.604083117252573
"USC00055116",40.1694,-105.0775,1508.8,"CO","LONGMONT 2 ESE                ",-116.151226693846,-14.6826185427771,1508.8,7.32567582835765,1.22931506849315,0.206457159399446
"USC00055236",40.435,-105.085,1548.4,"CO","LOVELAND 2N                   ",-116.127058722148,-14.3897646555218,1548.4,7.35141493288827,0.942739726027397,-0.0589650407790569
"USC00055327",37.335,-108.3161,2102.2,"CO","MANCOS 1SW                    ",-119.303836989477,-17.4548416552465,2102.2,7.65548533731237,0.555068493150685,-0.588663761767908
"USC00055531",37.1997,-108.4892,2176.9,"CO","MESA VERDE NP                 ",-119.475702253474,-17.5817330958661,2176.9,7.69024029489428,0.561369863013699,-0.577375298337637
"USC00055733",39.0564,-104.8683,2079,"CO","MONUMENT 3S                   ",-116.100101289309,-15.9252885713951,2079,7.64444076155657,0.672328767123288,-0.397007821305681
"USC00055795",38.0492,-104.9961,2019.9,"CO","BEULAH (MPEC)                 ",-116.323726885006,-17.0220697883228,2019.9,7.61574180973872,1.02082191780822,0.0206081045849966
"USC00055984",39.8989,-105.0133,1648.1,"CO","NORTHGLENN                    ",-116.128053736577,-14.9858084316577,1648.1,7.41342764750733,0.861643835616438,-0.148913277441996
"USC00056205",38.0264,-107.6725,2352.4,"CO","OURAY #2                      ",-118.641946917119,-16.7734334502841,2352.4,7.76743333042971,1.17260273972603,0.159225841999305
"USC00056320",38.3897,-108.9494,1660.2,"CO","PARADOX 2N                    ",-119.685025100182,-16.2213376318306,1660.2,7.42069865871913,0.303561643835616,-1.19217057926931
"USC00056765",38.2597,-104.7178,1481.6,"CO","PUEBLO RSVR                   ",-116.059365473948,-16.8149546092395,1481.6,7.30760464830467,0.504657534246575,-0.683875229761285
"USC00057033",39.5572,-107.7261,1667,"CO","RIFLE 3ENE                    ",-118.463783939048,-15.0892895169609,1667,7.42476176182321,0.635068493150685,-0.45402242267684
"USC00057050",37.7219,-107.2667,2893.2,"CO","RIO GRANDE RSVR               ",-118.334347988428,-17.1533752279078,2893.2,7.97356885589886,0.761369863013699,-0.272636016834034
"USC00057167",38.0392,-103.6933,1271,"CO","ROCKY FORD 2 SE               ",-115.1952012781,-17.1415871142601,1271,7.15539630189673,0.484109589041096,-0.725443974256841
"USC00057296",40.7022,-105.7106,2347,"CO","RUSTIC 9WSW                   ",-116.618064152889,-14.0395560015026,2347,7.76514490293613,1.06219178082192,0.060334491094392
"USC00057309",38.8417,-104.9742,2758.4,"CO","RUXTON PARK                   ",-116.214905775395,-16.1521953709295,2758.4,7.92602481496771,1.30328767123288,0.264890049855744
"USC00057317",37.9136,-104.9483,2176.6,"CO","RYE 1SW                       ",-116.297645760684,-17.1755323321027,2176.6,7.69010310500038,0.970958904109589,-0.0294711348515656
"USC00057450",37.8225,-107.1097,2952.6,"CO","SANTA MARIA RSVR              ",-118.184080795347,-17.0603889248336,2952.6,7.99382254014795,0.623561643835616,-0.472307651330316
"USC00057460",38.4039,-106.4236,2578.6,"CO","SARGENTS                      ",-117.512983067809,-16.4950743071473,2578.6,7.85887246800834,0.789315068493151,-0.236589711492009
"USC00057510",39.3858,-104.9456,1828.5,"CO","SEDALIA 4 SSE                 ",-116.128907656099,-15.5561707289407,1828.5,7.51670530074133,1.01808219178082,0.0179206533571919
"USC00057515",40.8592,-102.5167,1216.2,"CO","SEDGWICK 5 S                  ",-113.938001854787,-14.1157019654357,1216.2,7.11167523532859,1.32054794520548,0.278046760468109
"USC00057560",39.5719,-103.2922,1524,"CO","SHAW 4ENE                     ",-114.704580074787,-15.4827268581051,1524,7.3356339819272,0.783561643835616,-0.243905542762639
"USC00057586",38.4683,-102.2169,1231.1,"CO","SHERIDAN LAKE 4E              ",-113.878976114202,-16.7716426097699,1231.1,7.12375336213548,0.905753424657534,-0.0989881681955677
"USC00057656",37.8089,-107.6633,2830.1,"CO","SILVERTON                     ",-118.665732596478,-17.0129620086943,2830.1,7.95159454180296,0.957260273972603,-0.0436799558825353
"USC00058022",39.4344,-105.1208,1780,"CO","STRONTIA SPRINGS DAM          ",-116.27225897547,-15.487269934763,1780,7.4899708988348,0.915616438356164,-0.0881577374211982
"USC00058157",38.3422,-104.0567,1488,"CO","TACONY 13 SE                  ",-115.479474992151,-16.7792681344474,1488,7.31188616407716,0.547397260273973,-0.602580487368038
"USC00058204",37.9492,-107.8736,2635.3,"CO","TELLURIDE 4WNW                ",-118.827056347928,-16.8347289064977,2635.3,7.88053975941076,0.693150684931507,-0.366507864854971
"USC00058429",37.1786,-104.4869,1837.9,"CO","TRINIDAD                      ",-115.976035433904,-18.0249261875846,1837.9,7.52180513818338,0.485753424657534,-0.722054140502329
"USC00058575",39.6394,-106.3539,2531.1,"CO","VAIL                          ",-117.292317139706,-15.1453744277779,2531.1,7.8403523371306,1.21287671232877,0.192994986155604
"USC00058582",37.3806,-107.5811,2329.9,"CO","VALLECITO DAM                 ",-118.656589154465,-17.4921185244548,2329.9,7.75786347239584,0.811232876712329,-0.209200118474946
"USC00058690",40.9656,-105.2186,2138.2,"CO","VIRGINIA DALE 7 ENE           ",-116.177181928783,-13.7942689840014,2138.2,7.67238556116395,1.05013698630137,0.0489206188040179
"USC00058756",40.7442,-106.2792,2455.5,"CO","WALDEN                        ",-117.086426706576,-13.9391978801186,2455.5,7.81014990566418,0.632054794520548,-0.458779188402784
"USC00058781",37.6303,-104.7956,1920.2,"CO","WALSENBURG 1 NW               ",-116.196593569807,-17.5008248424789,1920.2,7.56537890347304,0.773150684931507,-0.257281314163778
"USC00058793",37.3822,-102.2986,1212.5,"CO","WALSH 1 W                     ",-114.037451256742,-17.9646044084949,1212.5,7.10865322134903,1.1572602739726,0.14605537880956
"USC00058860",37.4297,-106.0317,2317.4,"CO","WAVERLY 1W                    ",-117.298568362405,-17.6050711062366,2317.4,7.75250704367398,0.369315068493151,-0.996105155104285
"USC00058931",38.1311,-105.4661,2395.7,"CO","WESTCLIFFE                    ",-116.721036819673,-16.8889000005447,2395.7,7.78559620048109,0.496438356164384,-0.700295959973613
"USC00058992",38.2797,-104.5214,1418.2,"CO","WFO PUEBLO                    ",-115.887481866939,-16.8097630236827,1418.2,7.26417018911501,0.444383561643836,-0.811067211901179
"USC00058995",39.775,-105.1169,1645.3,"CO","WHEAT RIDGE 2                 ",-116.229744218181,-15.11299278057,1645.3,7.41173754026612,0.945205479452055,-0.0563529365511317
"USC00059175",39.8683,-105.7639,2776.1,"CO","WINTER PARK                   ",-116.765016419172,-14.9512665910228,2776.1,7.93239804745007,1.68739726027397,0.523187259110506
"USC00059213",40.075,-103.5678,1333.2,"CO","WOODROW 6NNE                  ",-114.890186604669,-14.9083296931643,1333.2,7.20281010576333,1.12794520547945,0.120397575193368
"USC00059265",40.1561,-106.9092,2394.8,"CO","YAMPA                         ",-117.691101441777,-14.5212576803954,2394.8,7.78522201899871,0.940821917808219,-0.0610014051191164
"USC00059275",37.5217,-108.755,2113.2,"CO","YELLOW JACKET 2W              ",-119.656344952427,-17.195844376809,2113.2,7.66067966357794,0.321369863013699,-1.13516259792306
"USC00059297",40.2094,-102.8117,1252.7,"CO","YUMA 10 NW                    ",-114.240769876063,-14.8132279589143,1252.7,7.14100756444463,1.3627397260274,0.309497177786813
"USC00060227",41.8417,-73.0086,209.1,"CT","BAKERSVILLE                   ",-89.7148415046732,-10.9331298551345,209.1,5.38952824660142,4.33095890410959,1.46578897341111
"USC00060299",41.9211,-72.9636,216.4,"CT","BARKHAMSTED                   ",-89.7005832223632,-10.8387845129916,216.4,5.42230334632903,4.16301369863014,1.42623925877436
"USC00060808",41.2003,-73.1569,21.3,"CT","BRIDGEPORT-SUCCESS HILL       ",-89.659543041011,-11.6515101061686,21.3,3.44361809754611,3.40219178082192,1.2244198653483
"USC00060973",41.7944,-72.9319,153.9,"CT","BURLINGTON                    ",-89.6405859228331,-10.9682509142762,153.9,5.09925648574978,4.13068493150685,1.41844323620238
"USC00065445",41.9725,-73.2208,408.4,"CT","NORFOLK 2 SW                  ",-89.9198868681831,-10.8356352224259,408.4,6.03643791275071,4.26767123287671,1.45106829975007
"USC00065910",41.5269,-72.0642,6.1,"CT","NORWICH PUB UTILITY PLT       ",-88.8715273487537,-11.074031036171,6.1,2.77881927199042,4.02301369863014,1.39203129804019
"USC00069388",41.9442,-71.9031,109.7,"CT","W THOMPSON LAKE               ",-88.8618380236177,-10.5933672606715,109.7,4.78498861256393,4.45698630136986,1.49447282045058
"USC00080228",27.2178,-81.8742,7.6,"FL","ARCADIA                       ",-94.4237645220141,-28.4652366958629,7.6,2.86789890204411,3.4572602739726,1.24047644707637
"USC00080236",27.1819,-81.3508,42.7,"FL","ARCHBOLD BIO STN              ",-93.8982845683031,-28.4244770683657,42.7,3.96461545554732,4.14602739726027,1.42215062211049
"USC00080945",27.4467,-82.5014,6.1,"FL","BRADENTON 5 ESE               ",-95.083667165611,-28.3025221045923,6.1,2.77881927199042,3.10328767123288,1.13246208862418
"USC00081163",28.6664,-82.0894,22.9,"FL","BUSHNELL 1 E                  ",-94.8797137507718,-26.8844132628297,22.9,3.49347265777133,3.20739726027397,1.16545978590314
"USC00081306",25.6719,-80.1567,1.8,"FL","CAPE FLORIDA                  ",-92.4253567709647,-29.9133722723908,1.8,2.46809953147162,4.39205479452055,1.47979718011314
"USC00082150",29.1967,-81.0083,8.8,"FL","DAYTONA BEACH                 ",-93.9221753219909,-26.1321439675723,8.8,2.9338568698359,3.40876712328767,1.22635067849843
"USC00082288",27.3697,-81.5136,25.9,"FL","DESOTO CITY 8 SW              ",-94.0925961377374,-28.2405508158041,25.9,3.58073729549423,4.19890410958904,1.43482356495381
"USC00082298",26.6639,-81.09,7.9,"FL","DEVILS GARDEN                 ",-93.5463498798772,-28.9609000398642,7.9,2.88480071284671,2.98191780821918,1.0925666533266
"USC00082915",29.755,-81.5389,1.5,"FL","FEDERAL PT                    ",-94.5320316871249,-25.5956581398952,1.5,2.4423470353692,5.40712328767123,1.68771721163266
"USC00083163",26.1019,-80.2011,4.9,"FL","FT LAUDERDALE                 ",-92.552588088269,-29.4403960351204,4.9,2.70136121295141,4.84082191780822,1.57708452404011
"USC00083207",27.4419,-80.3508,7.6,"FL","FT PIERCE                     ",-92.9564613843389,-27.9725072596364,7.6,2.86789890204411,3.59260273972603,1.27887693695489
"USC00084050",26.0281,-80.1342,2.7,"FL","HOLLYWOOD                     ",-92.4712858597119,-29.5112896965283,2.7,2.54160199346455,4.52219178082192,1.50899678357609
"USC00084366",30.2875,-81.3928,3,"FL","JACKSONVILLE BEACH            ",-94.4847592147384,-24.9848788024549,3,2.56494935746154,3.50109589041096,1.25307603103217
"USC00084461",26.86,-80.0553,1.5,"FL","JUNO BEACH                    ",-92.5527938940918,-28.5698414890961,1.5,2.4423470353692,5.77342465753425,1.75326543262068
"USC00084571",24.5533,-81.7881,1.2,"FL","KEY W WFO                     ",-93.8793924267432,-31.4393477058368,1.2,2.41591377830105,2.9972602739726,1.09769862939944
"USC00084662",26.7458,-81.4264,4.9,"FL","LA BELLE                      ",-93.8965181861358,-28.9230075806842,4.9,2.70136121295141,3.60547945205479,1.28245475830277
"USC00085359",25.9492,-81.7139,3,"FL","MARCO IS                      ",-94.0456288013559,-29.8591450042699,3,2.56494935746154,2.63780821917808,0.969948352326425
"USC00085612",28.1136,-80.6539,10.7,"FL","MELBOURNE WFO                 ",-93.3799140390069,-27.2762968984987,10.7,3.03013370027132,3.95808219178082,1.37575961295284
"USC00085667",25.7553,-80.3836,4.3,"FL","MIAMI NWSFO                   ",-92.6699892445927,-29.8591291417349,4.3,2.66025953726586,5.66849315068493,1.73492332416305
"USC00085880",30.4406,-83.9858,66.8,"FL","MONTICELLO 10 SW              ",-96.9856040705769,-25.1708050314952,66.8,4.34120464015363,4.24301369863014,1.44527379473964
"USC00085973",27.9378,-81.5992,38.1,"FL","MTN LAKE                      ",-94.2758824751798,-27.6210949762459,38.1,3.87328217711172,3.58246575342466,1.27605132126756
"USC00086065",27.2417,-82.3161,6.1,"FL","MYAKKA RIVER SP               ",-94.8663599734949,-28.5044266126007,6.1,2.77881927199042,4.99178082191781,1.60779272423741
"USC00086078",26.1653,-81.6842,12.2,"FL","NAPLES                        ",-94.0531745075354,-29.6124641987712,12.2,3.10009228887823,4.54328767123288,1.51365090663756
"USC00086315",25.95,-80.2158,3,"FL","N MIAMI BEACH #2              ",-92.5382443821473,-29.6126391633239,3,2.56494935746154,4.78657534246575,1.56581519589791
"USC00086634",28.5083,-81.5467,45.7,"FL","ORLANDO W                     ",-94.3234315801708,-26.9788865685769,45.7,4.01998014693324,4.94547945205479,1.59847391731192
"USC00087020",25.5819,-80.4361,3,"FL","PERRINE 4W                    ",-92.6901124102072,-30.0621578648329,3,2.56494935746154,4.3758904109589,1.47611002160657
"USC00087228",28.7992,-81.5372,27.4,"FL","MT PLYMOUTH 1SSW              ",-94.3646864140479,-26.6545109551394,27.4,3.62167070442049,3.78575342465753,1.3312449224722
"USC00088051",28.73,-80.8794,12.8,"FL","SCOTTSMOOR 2.5 SSW            ",-93.7128618083519,-26.6288231536795,12.8,3.1267605359604,4.74821917808219,1.55776963787284
"USC00088782",27.7053,-82.4008,12.2,"FL","TAMPA BAY AREA WFO            ",-95.0263604511335,-27.9994963062268,12.2,3.10009228887823,3.75561643835616,1.32325243641796
"USC00088824",28.1522,-82.7539,2.4,"FL","TARPON SPGS SEWAGE PL         ",-95.4461596328523,-27.5517541945899,2.4,2.51769647261099,3.79342465753425,1.33326921466143
"USC00089176",27.1006,-82.4364,2.4,"FL","VENICE                        ",-94.962730086106,-28.6796019760671,2.4,2.51769647261099,3.31123287671233,1.19732059034497
"USC00090253",32.0306,-84.2461,121,"GA","AMERICUS                      ",-97.4564298564138,-23.4420613735675,121,4.87519732320115,2.9627397260274,1.08611442336541
"USC00091500",31.1903,-84.2036,53.3,"GA","CAMILLA 3SE                   ",-97.2989893469912,-24.3665770567644,53.3,4.14788532915013,3.42301369863014,1.23052136147698
"USC00092361",31.8453,-83.9408,74.7,"GA","CRISP CO PWR DAM              ",-97.1439094578468,-23.6102787170794,74.7,4.43911560165801,3.31671232876712,1.1989740298751
"USC00093060",34.1408,-82.855,164.6,"GA","ELBERTON 2 N                  ",-96.483289334513,-20.944760415395,164.6,5.1624976434055,3.59397260273973,1.27925816527714
"USC00093621",34.3006,-83.86,356.6,"GA","GAINESVILLE                   ",-97.4209964829246,-20.8933226529693,356.6,5.90427133540561,3.5958904109589,1.27979164088329
"USC00093675",34.9089,-83.4575,863.2,"GA","GERMANY VALLEY                ",-97.1454343480018,-20.1761547748667,863.2,6.77216462467579,6.88082191780822,1.92873810960761
"USC00095165",33.8706,-83.1136,221.3,"GA","LEXINGTON                     ",-96.6773219384709,-21.2748473541177,221.3,5.44371556923739,3.51342465753425,1.25659124771285
"USC00095666",33.4769,-84.0336,215.8,"GA","MCDONOUGH 5 ENE               ",-97.462307753458,-21.8208635963966,215.8,5.41964965171556,3.37315068493151,1.21584722894218
"USC00095863",32.8753,-82.2156,85.3,"GA","MIDVILLE EXP STN              ",-95.6950629520847,-22.2510002812018,85.3,4.55702981066016,2.85917808219178,1.05053419968008
"USC00097808",31.3981,-81.2808,3,"GA","SAPELO IS                     ",-94.5731449381553,-23.7428464283544,3,2.56494935746154,2.75178082191781,1.01224827370094
"USC00097827",34.6647,-83.7342,484.9,"GA","SAUTEE 3W                     ",-97.3594323757386,-20.4778804771383,484.9,6.20435572195784,6.08356164383562,1.80559032114967
"USC00098740",34.5786,-83.3319,308.5,"GA","TOCCOA                        ",-96.9828042169104,-20.5237497513722,308.5,5.76362247501222,4.5958904109589,1.52516251526335
"USC00098842",34.7128,-83.3519,234.7,"GA","TUGALO DAM                    ",-97.0209702701341,-20.3787302863125,234.7,5.50003297044863,5.22958904109589,1.65433269776116
"USC00100470",44.0708,-111.4564,1588.6,"ID","ASHTON 1N                     ",-120.741265664819,-9.68005276413237,1588.6,7.37688352519192,1.54958904109589,0.437989760999871
"USC00100803",42.3353,-111.385,1817.8,"ID","BERN                          ",-121.016876160397,-11.5854419985621,1817.8,7.5108683368381,1.01698630136986,0.016843647329554
"USC00102667",42.4261,-112.1253,1482.9,"ID","DOWNEY                        ",-121.595386315086,-11.3795959511375,1482.9,7.30847581605954,0.854246575342466,-0.157535396958815
"USC00103297",43.0425,-112.4144,1360.9,"ID","FT HALL 1 NNE                 ",-121.702481453517,-10.6651230412715,1360.9,7.22322273744185,0.515342465753425,-0.662923617275507
"USC00105678",42.6681,-112.9981,1278.6,"ID","MASSACRE ROCKS SP             ",-122.245838026008,-10.9842461926757,1278.6,7.16131163670454,0.852876712328767,-0.159140276134929
"USC00105708",44.8872,-116.1047,1531.6,"ID","MCCALL                        ",-124.17236902464,-8.06095197499263,1531.6,7.34057611710016,1.61013698630137,0.476319260036113
"USC00105980",42.6769,-113.5022,1269.2,"ID","MINIDOKA DAM                  ",-122.646960645237,-10.8955998953712,1269.2,7.15399016151974,0.521095890410959,-0.651821203471202
"USC00106152",46.7281,-116.9558,810.8,"ID","MOSCOW U OF I                 ",-124.34859198882,-5.91391241182722,810.8,6.71027947441651,2.03561643835616,0.710798691135268
"USC00106250",42.0264,-115.3597,1570.3,"ID","MURPHY (DESERT) HOT SPRINGS   ",-124.28301394405,-11.2886265706277,1570.3,7.36536998141506,0.903835616438356,-0.101107775347956
"USC00106424",46.2325,-116.243,990,"ID","NEZPERCE                      ",-123.941933422065,-6.57725815402454,990,6.90775527898214,1.6186301369863,0.481580197074733
"USC00107386",48.3511,-116.8353,722.7,"ID","PRIEST RVR EXP STN            ",-123.839348335143,-4.16895673293821,722.7,6.59673634116592,2.36493150684931,0.860749060361433
"USC00107673",43.0517,-114.155,1313.4,"ID","RICHFIELD                     ",-123.084101919634,-10.3830784520753,1313.4,7.18795946157796,0.625205479452055,-0.469674916154516
"USC00108022",43.9517,-111.6789,1496.6,"ID","SAINT ANTHONY                 ",-120.939229166385,-9.77926438438248,1496.6,7.31761073539159,1.10904109589041,0.103495764390764
"USC00108937",43.4372,-111.2792,1645,"ID","SWAN VALLEY                   ",-120.722418525957,-10.3970654394102,1645,7.41155628781116,1.4372602739726,0.362738713850282
"USC00109950",44.9628,-115.4961,1539.2,"ID","YELLOWPINE                    ",-123.686536178142,-8.08436222538344,1539.2,7.3454939476406,1.60383561643836,0.472398020675294
"USC00110082",41.0578,-90.5653,207.3,"IL","ALEXIS 1 SW                   ",-103.957246209067,-13.995189017009,207.3,5.38127888726238,2.43561643835616,0.890199881931413
"USC00110330",40.2333,-90.9472,207.3,"IL","AUGUSTA                       ",-104.228331230231,-14.9232182787652,207.3,5.38127888726238,3.14575342465753,1.14605342415104
"USC00110338",41.7803,-88.3092,201.2,"IL","AURORA                        ",-102.143722602612,-13.0697196622114,201.2,5.35280555183211,3.29972602739726,1.19383944302509
"USC00110598",40.3444,-91.1125,198.1,"IL","BENTLEY                       ",-104.373853147144,-14.8075638754147,198.1,5.33801873339959,2.69890410958904,0.992845805279142
"USC00111302",38.0733,-88.1805,102.1,"IL","CARMI 3                       ",-101.701533316194,-17.1478312504562,102.1,4.71939133007811,3.29123287671233,1.19126222914484
"USC00111329",39.2975,-87.9747,189,"IL","CASEY                         ",-101.637051497487,-15.7839060227729,189,5.29330482472449,4.18493150684932,1.43149033746326
"USC00111497",42.14,-87.7853,192,"IL","CHICAGO BOTANIC GARDEN        ",-101.747108709631,-12.6368202675576,192,5.30826769740121,3.66821917808219,1.29970630672084
"USC00111577",41.7372,-87.7775,189,"IL","CHICAGO MIDWAY AP 3SW         ",-101.702179875604,-13.0805969071275,189,5.29330482472449,3.18438356164384,1.15825872606717
"USC00111655",40.0083,-88.7267,209.7,"IL","CISCO                         ",-102.338290841567,-15.0516739497534,209.7,5.39226297939056,2.48,0.908258560176891
"USC00111700",38.6058,-88.3117,140.2,"IL","CLAY CITY 6SSE                ",-101.862839679584,-16.5701139498426,140.2,5.01196773933003,4.33643835616438,1.46705335592878
"USC00112193",39.8289,-88.9506,194.8,"IL","DECATUR WTP                   ",-102.512838490212,-15.2637333949571,194.8,5.32203389316535,2.82493150684932,1.03848411894141
"USC00112483",37.9878,-89.1931,128,"IL","DU QUOIN 4 SE                 ",-102.573900952756,-17.3095682809817,128,4.92725368515721,3.83561643835616,1.34433016202086
"USC00112500",41.1072,-88.4111,191.4,"IL","DWIGHT                        ",-102.168364539483,-13.8190881363988,191.4,5.30529298028446,2.30684931506849,0.835882660659835
"USC00112679",38.8094,-90.0033,141.7,"IL","EDWARDSVILLE 2 W              ",-103.334951820535,-16.449609973022,141.7,5.02190488635449,3.24767123287671,1.17793819577125
"USC00112709",41.8742,-88.4728,265.2,"IL","ELBURN                        ",-102.286547892524,-12.9768475730436,265.2,5.61749810605919,3.12794520547945,1.14037630509979
"USC00112736",42.0628,-88.2861,232.6,"IL","ELGIN                         ",-102.15000439197,-12.7564121459445,232.6,5.49141399650995,3.58931506849315,1.27796139557713
"USC00112745",42.3161,-90.2269,205.7,"IL","ELIZABETH                     ",-103.75831880499,-12.5883949363046,205.7,5.37388855339511,3.72301369863014,1.31453347434396
"USC00112923",40.7511,-88.4983,202.7,"IL","FAIRBURY WWTP                 ",-102.209902451277,-14.2176159012545,202.7,5.35988272220619,2.45150684931507,0.896702876033483
"USC00112931",38.3806,-88.3264,131.1,"IL","FAIRFIELD RADIO WFIW          ",-101.855475894018,-16.8193814224859,131.1,4.94946885885877,3.59890410958904,1.28062938511567
"USC00113106",38.6781,-88.4797,146.6,"IL","FLORA                         ",-102.013859936264,-16.5019708091759,146.6,5.0536947835567,4.06657534246575,1.40280120604823
"USC00113132",42.1322,-89.5742,278.3,"IL","FORRESTON                     ",-103.211212850298,-12.7578674219026,278.3,5.66400160464436,3.31041095890411,1.19707233845077
"USC00113262",42.2972,-89.6039,228.6,"IL","FREEPORT WASTE WTP            ",-103.247683201049,-12.5771516138314,228.6,5.47478850966382,3.30630136986301,1.19583015370241
"USC00113290",41.8978,-90.1544,180.4,"IL","FULTON L&D #13                ",-103.671091345073,-13.0472236891977,180.4,5.24912712235727,3.00931506849315,1.10171250087127
"USC00113312",42.3994,-90.3861,229.5,"IL","GALENA                        ",-103.893817961236,-12.5039294900772,229.5,5.47855341685097,3.57671232876712,1.27444403455669
"USC00113384",41.4511,-90.1486,194.8,"IL","GENESEO                       ",-103.636447789654,-13.5405287096771,194.8,5.32203389316535,3.01698630136986,1.10425841968596
"USC00113392",42.0742,-88.7075,251.8,"IL","GENOA 2SW                     ",-102.496338801366,-12.7710349338378,251.8,5.5675808534758,2.92821917808219,1.07439444919989
"USC00113902",42.4147,-88.6308,277.4,"IL","HARVARD                       ",-102.462543737188,-12.3901988385419,277.4,5.66087497364492,3.1841095890411,1.15817268605851
"USC00114012",41.2542,-89.3378,157,"IL","HENNEPIN                      ",-102.950142891969,-13.7142924498382,157,5.11799381241676,3.27178082191781,1.1853344305304
"USC00114355",41.4256,-91.0094,167.6,"IL","ILLINOIS CITY DAM 16          ",-104.347997187102,-13.6084771887728,167.6,5.17953383055807,2.61315068493151,0.960556652281632
"USC00114400",38.4933,-88.9708,179.8,"IL","IUKA 12 SW                    ",-102.421623268561,-16.7380271867074,179.8,5.24597088617583,3.54630136986301,1.26590519272174
"USC00114710",41.2428,-89.8997,237.7,"IL","KEWANEE 1 E                   ",-103.415804634924,-13.7578437560859,237.7,5.51221833649531,2.71890410958904,1.00022889823515
"USC00114780",40.9025,-90.2897,221.9,"IL","KNOXVILLE                     ",-103.717559869265,-14.153538141715,221.9,5.44630624426149,2.87095890410959,1.0546460868984
"USC00114805",41.0186,-89.4153,139.6,"IL","LACON                         ",-102.996619062447,-13.9788301725997,139.6,5.00796506554038,2.69698630136986,0.992134964934409
"USC00114879",42.0919,-89.8422,253,"IL","LANARK                        ",-103.42799987924,-12.8167664022163,253,5.57215403217776,3.07945205479452,1.12475167687114
"USC00114957",38.7239,-87.7197,137.5,"IL","LAWRENCEVILLE 2WSW            ",-101.364401417656,-16.3971230451859,137.5,4.99382817577987,4.09479452054795,1.4097165379137
"USC00115079",40.1519,-89.3386,177.7,"IL","LINCOLN                       ",-102.866291467625,-14.9308966822317,177.7,5.23484494359246,2.5172602739726,0.923171117232452
"USC00115562",41.5294,-89.1267,219.5,"IL","MENDOTA 2 SE                  ",-102.796767182154,-13.3981175985386,219.5,5.4359030295006,2.87506849315068,1.05607649767012
"USC00115768",40.9442,-90.6381,219.5,"IL","MONMOUTH                      ",-104.010977229854,-14.124061327845,219.5,5.4359030295006,2.5413698630137,0.932703251798885
"USC00115825",41.3708,-88.4336,159.7,"IL","MORRIS 1 NW                   ",-102.210178732083,-13.529782849037,159.7,5.13403217224018,2.53671232876712,0.93086888387151
"USC00115901",42.0981,-89.9842,195.1,"IL","MT CARROLL                    ",-103.544886366861,-12.8172647509655,195.1,5.32349766507834,3.23945205479452,1.17540419661145
"USC00115927",40.0075,-89.2833,201.5,"IL","MT PULASKI                    ",-102.808489269708,-15.0869610558005,201.5,5.35422499848633,3.21095890410959,1.16656961655447
"USC00115961",42.2553,-88.0775,256,"IL","MUNDELEIN 4 WSW               ",-101.996811618304,-12.5299002378664,256,5.5834963087817,3.25095890410959,1.17895000024205
"USC00116200",40.5492,-88.95,240.8,"IL","NORMAL 4NE                    ",-102.570942713632,-14.4691554161271,240.8,5.52465580875877,2.31095890410959,0.837662548403532
"USC00116344",40.11,-87.9567,205.7,"IL","OGDEN                         ",-101.697599536105,-14.8872522888196,205.7,5.37388855339511,3.45972602739726,1.24118940310135
"USC00116446",38.7003,-88.0817,139.9,"IL","OLNEY 2S                      ",-101.673422714215,-16.4497035409053,139.9,5.00996840510855,3.77178082191781,1.32754725648641
"USC00116490",42.0056,-89.3278,206.7,"IL","OREGON                        ",-102.999586980183,-12.8839481131673,206.7,5.37851390854231,3.10328767123288,1.13246208862418
"USC00116616",41.4947,-87.6803,216.4,"IL","PARK FOREST                   ",-101.598701399245,-13.3410191350874,216.4,5.42230334632903,3.28794520547945,1.1902628120549
"USC00116663",40.455,-88.1417,231,"IL","PAXTON 2 WSW                  ",-101.88500349882,-14.5200070464322,231,5.48479693349065,3.03041095890411,1.10869824032572
"USC00116725",41.3339,-87.7892,218.8,"IL","PEOTONE                       ",-101.673283683095,-13.52617037199,218.8,5.43284825950564,2.93397260273973,1.07635734182434
"USC00116769",40.0064,-88.1533,219.5,"IL","PHILO                         ",-101.853893370109,-15.015314053629,219.5,5.4359030295006,3.05342465753425,1.11626379924343
"USC00116998",41.3661,-89.4519,212.4,"IL","PRINCETON                     ",-103.053275287366,-13.5972606080703,212.4,5.40447756237643,2.94520547945205,1.08017858697927
"USC00117014",41.6753,-89.9375,184.4,"IL","PROPHETSTOWN                  ",-103.477223863922,-13.2820682027891,184.4,5.26991789202634,3.17780821917808,1.15619171990534
"USC00117126",39.1483,-89.1022,182.9,"IL","RAMSEY                        ",-102.587139082614,-16.0238163601324,182.9,5.26217191991168,3.12082191780822,1.13809640232337
"USC00117329",40.7983,-89.1947,219.5,"IL","ROANOKE                       ",-102.795623208261,-14.2091296280718,219.5,5.4359030295006,2.26575342465753,0.8179073414412
"USC00117370",41.7981,-89.6414,207,"IL","ROCK FALLS 3 NE               ",-103.24187263056,-13.1306626688337,207,5.37989735354046,3.01616438356164,1.10398595249387
"USC00117457",41.6042,-88.085,201.2,"IL","ROMEOVILLE WFO                ",-101.943059952728,-13.2488452376997,201.2,5.35280555183211,3.07808219178082,1.12430673804289
