"longitude","latitude","elevation","slope"
-107.583331938337,38.125001125,3088.2336,845.82
-107.541665268337,38.125001125,3498.1896,623.316
-107.499998598337,38.125001125,3581.0952,382.2192
-107.458331928337,38.125001125,3860.292,271.8816
-107.416665258337,38.125001125,3693.2616,638.2512
-107.374998588337,38.125001125,3581.0952,717.1944
-107.333331918337,38.125001125,3253.1304,731.2152
-107.291665248337,38.125001125,2656.0272,671.7792
-107.249998578337,38.125001125,3237.2808,383.1336
-107.208331908337,38.125001125,3733.1904,384.9624
-107.166665238337,38.125001125,3585.0576,-117.0432
-107.124998568337,38.125001125,3340.3032,-548.0304
-107.083331898337,38.125001125,3123.2856,-548.9448
-107.041665228337,38.125001125,2790.1392,-663.2448
-106.999998558337,38.125001125,3002.28,-689.1528
-106.958331888337,38.125001125,3252.216,-798.8808
-106.916665218337,38.125001125,3002.28,-530.9616
-106.874998548337,38.125001125,3222.0408,-39.9287999999997
-106.833331878337,38.125001125,3195.2184,-646.176
-106.791665208337,38.125001125,3022.092,-1134.1608
-106.749998538337,38.125001125,2971.1904,-1023.8232
-106.708331868337,38.125001125,2950.1592,-636.1176
-106.666665198337,38.125001125,3032.1504,-684.276
-106.624998528337,38.125001125,3197.0472,-330.0984
-106.583331858337,38.125001125,3004.1088,-544.068
-106.541665188337,38.125001125,2782.2144,-668.1216
-106.499998518337,38.125001125,2722.1688,-403.2504
-106.458331848337,38.125001125,2616.0984,-816.864
-106.416665178337,38.125001125,2591.1048,-826.008
-106.374998508337,38.125001125,2599.0296,-681.8376
-106.333331838337,38.125001125,2561.2344,-647.0904
-106.291665168337,38.125001125,2704.1856,-615.0864
-106.249998498337,38.125001125,2439.0096,-627.888
-106.208331828337,38.125001125,2460.0408,-594.0552
-106.166665158337,38.125001125,2458.212,174.9552
-106.124998488337,38.125001125,2584.0944,934.8216
-106.083331818337,38.125001125,2599.0296,1111.9104
-106.041665148337,38.125001125,2405.1768,764.1336
-105.999998478337,38.125001125,2369.2104,137.16
-105.958331808337,38.125001125,2340.2544,-133.8072
-105.916665138337,38.125001125,2324.1,-163.068
-105.874998468337,38.125001125,2335.0728,-284.988
-105.833331798337,38.125001125,2404.2624,60.9599999999996
-105.791665128337,38.125001125,2602.992,231.0384
-105.749998458337,38.125001125,3179.064,325.8312
-105.708331788337,38.125001125,3717.036,287.1216
-105.666665118337,38.125001125,3834.0792,358.14
-105.624998448337,38.125001125,3380.232,448.9704
-105.583331778337,38.125001125,2728.2648,471.8304
-105.541665108337,38.125001125,2465.2224,382.8288
-105.499998438337,38.125001125,2398.1664,128.016
-105.458331768337,38.125001125,2419.1976,-95.0975999999996
-105.416665098337,38.125001125,2499.9696,-316.0776
-105.374998428337,38.125001125,2691.0792,-581.8632
-105.333331758337,38.125001125,2784.0432,-1360.0176
-105.291665088337,38.125001125,2871.216,-1988.82
-105.249998418337,38.125001125,2957.1696,-2129.9424
-105.208331748337,38.125001125,2854.1472,-1701.0888
-105.166665078337,38.125001125,2841.0408,-1130.1984
-105.124998408337,38.125001125,2723.0832,-901.2936
-105.083331738337,38.125001125,2452.116,-871.1184
-105.041665068337,38.125001125,2239.9752,-871.1184
-104.999998398337,38.125001125,2088.1848,-965.9112
-104.958331728337,38.125001125,2021.1288,-1172.8704
-104.916665058337,38.125001125,1819.0464,-1283.8176
-104.874998388337,38.125001125,1728.216,-1396.2888
-104.833331718337,38.125001125,1704.1368,-1508.1504
-104.791665048337,38.125001125,1679.1432,-1423.1112
-104.749998378337,38.125001125,1598.0664,-1407.8712
-104.708331708337,38.125001125,1563.9288,-1268.8824
-104.666665038337,38.125001125,1527.048,-1046.988
-104.624998368337,38.125001125,1548.0792,-872.0328
-104.583331698337,38.125001125,1534.0584,-743.1024
-104.541665028337,38.125001125,1518.2088,-680.9232
-104.499998358337,38.125001125,1500.2256,-474.8784
-104.458331688337,38.125001125,1474.9272,-401.1168
-104.416665018337,38.125001125,1449.0192,-390.144
-104.374998348337,38.125001125,1431.036,-369.1128
-104.333331678337,38.125001125,1433.1696,-295.9608
-104.291665008337,38.125001125,1454.2008,-267.0048
-104.249998338337,38.125001125,1405.128,-228.9048
-104.208331668337,38.125001125,1367.9424,-258.1656
-104.166664998337,38.125001125,1345.0824,-228.9048
-104.124998328337,38.125001125,1340.2056,-202.0824
-104.083331658337,38.125001125,1344.168,-172.212
-104.041664988337,38.125001125,1327.0992,-138.9888
-103.999998318337,38.125001125,1313.9928,-132.8928
-103.958331648337,38.125001125,1310.0304,-152.0952
-103.916664978337,38.125001125,1302.1056,-169.164
-103.874998308337,38.125001125,1296.924,-202.9968
-103.833331638337,38.125001125,1298.1432,-166.116
-103.791664968337,38.125001125,1289.9136,-130.7592
-103.749998298337,38.125001125,1305.1536,-109.1184
-103.708331628337,38.125001125,1316.1264,-100.2792
-103.666664958337,38.125001125,1328.0136,-106.0704
-103.624998288337,38.125001125,1335.9384,-99.9744000000001
-103.583331618337,38.125001125,1316.1264,-103.9368
-103.541664948337,38.125001125,1278.9408,-109.1184
-103.499998278337,38.125001125,1264.0056,-110.0328
-103.458331608337,38.125001125,1251.204,-97.8407999999999
-103.416664938337,38.125001125,1239.012,-87.1727999999998
-103.374998268337,38.125001125,1237.1832,-98.7552000000001
-103.333331598337,38.125001125,1235.964,-133.1976
-103.291664928337,38.125001125,1239.9264,-148.1328
-103.249998258337,38.125001125,1238.0976,-164.8968
-103.208331588337,38.125001125,1227.1248,-181.9656
-103.166664918337,38.125001125,1210.056,-170.0784
-103.124998248337,38.125001125,1200.912,-148.7424
-103.083331578337,38.125001125,1192.0728,-138.9888
-103.041664908337,38.125001125,1199.0832,-134.112
-102.999998238337,38.125001125,1210.9704,-125.8824
-102.958331568337,38.125001125,1191.1584,-131.064
-102.916664898337,38.125001125,1171.956,-139.9032
-102.874998228337,38.125001125,1167.9936,-148.7424
-102.833331558337,38.125001125,1163.1168,-148.1328
-102.791664888337,38.125001125,1153.9728,-137.16
-102.749998218337,38.125001125,1146.048,-123.1392
-102.708331548337,38.125001125,1130.1984,-119.7864
-102.666664878337,38.125001125,1125.0168,-110.9472
-102.624998208337,38.125001125,1117.092,-106.0704
-102.583331538337,38.125001125,1113.1296,-122.8344
-102.541664868337,38.125001125,1106.1192,-119.1768
-102.499998198337,38.125001125,1096.0608,-89.9160000000002
-102.458331528337,38.125001125,1091.184,-83.8199999999999
-102.416664858337,38.125001125,1089.9648,-71.9328
-102.374998188337,38.125001125,1089.9648,-61.8743999999999
-102.333331518337,38.125001125,1086.9168,-60.0455999999999
-102.291664848337,38.125001125,1081.1256,-41.1479999999999
-102.249998178337,38.125001125,1081.1256,-28.9560000000001
-102.208331508337,38.125001125,1093.0128,-25.9080000000001
-102.166664838337,38.125001125,1088.136,-32.0039999999999
-102.124998168337,38.125001125,1071.9816,-26.2128
-102.083331498337,38.125001125,1082.04,-27.1271999999999
-102.041664828337,38.125001125,1084.1736,-34.1376
-101.999998158337,38.125001125,1091.184,-40.8432
-101.958331488337,38.125001125,1092.0984,-50.9015999999999
-101.916664818337,38.125001125,1086.0024,-58.8263999999999
-109.124998728337,38.166667795,1957.1208,267.0048
-109.083332058337,38.166667795,1918.1064,182.88
-109.041665388337,38.166667795,1979.9808,181.0512
-108.999998718337,38.166667795,2032.1016,94.1831999999999
-108.958332048337,38.166667795,1758.0864,88.0871999999999
-108.916665378337,38.166667795,1722.12,47.8535999999999
-108.874998708337,38.166667795,1733.0928,62.1792
-108.833332038337,38.166667795,1921.1544,3.96239999999989
-108.791665368337,38.166667795,1920.24,57.912
-108.749998698337,38.166667795,2086.9656,56.9976000000001
-108.708332028337,38.166667795,2079.9552,202.9968
-108.666665358337,38.166667795,1951.0248,166.116
-108.624998688337,38.166667795,2074.164,301.1424
-108.583332018337,38.166667795,1931.2128,405.9936
-108.541665348337,38.166667795,1875.1296,754.9896
-108.499998678337,38.166667795,1848.0024,904.0368
-108.458332008337,38.166667795,1896.1608,951.8904
-108.416665338337,38.166667795,1933.0416,805.8912
-108.374998668337,38.166667795,2029.968,948.8424
-108.333331998337,38.166667795,2074.164,760.1712
-108.291665328337,38.166667795,2160.1176,475.1832
-108.249998658337,38.166667795,2084.2224,425.196
-108.208331988337,38.166667795,2281.1232,145.0848
-108.166665318337,38.166667795,2438.0952,227.9904
-108.124998648337,38.166667795,2513.076,334.9752
-108.083331978337,38.166667795,2626.1568,483.108
-108.041665308337,38.166667795,2684.9832,669.9504
-107.999998638337,38.166667795,2727.0456,1023.2136
-107.958331968337,38.166667795,2869.0824,1206.0936
-107.916665298337,38.166667795,2847.1368,1143
-107.874998628337,38.166667795,2555.1384,1345.0824
-107.833331958337,38.166667795,2376.2208,1367.9424
-107.791665288337,38.166667795,2219.2488,1053.9984
-107.749998618337,38.166667795,2159.2032,505.968
-107.708331948337,38.166667795,2210.1048,106.0704
-107.666665278337,38.166667795,2331.1104,510.8448
-107.624998608337,38.166667795,2566.1112,498.0432
-107.583331938337,38.166667795,2956.2552,675.132
-107.541665268337,38.166667795,3236.0616,270.0528
-107.499998598337,38.166667795,3217.164,138.9888
-107.458331928337,38.166667795,3505.2,224.028
-107.416665258337,38.166667795,3452.1648,637.9464
-107.374998588337,38.166667795,3335.1216,781.812
-107.333331918337,38.166667795,2944.0632,925.068
-107.291665248337,38.166667795,2619.1464,687.9336
-107.249998578337,38.166667795,3137.0016,668.1216
-107.208331908337,38.166667795,3183.0264,484.0224
-107.166665238337,38.166667795,3402.1776,-112.1664
-107.124998568337,38.166667795,3139.1352,-430.0728
-107.083331898337,38.166667795,2986.1256,-372.1608
-107.041665228337,38.166667795,2779.1664,-530.9616
-106.999998558337,38.166667795,3014.1672,-399.8976
-106.958331888337,38.166667795,3001.0608,-395.9352
-106.916665218337,38.166667795,3084.2712,-174.9552
-106.874998548337,38.166667795,2898.0384,35.9664000000002
-106.833331878337,38.166667795,2999.232,-406.908
-106.791665208337,38.166667795,3050.1336,-453.8472
-106.749998538337,38.166667795,2844.0888,-842.1624
-106.708331868337,38.166667795,2805.9888,-616.0008
-106.666665198337,38.166667795,2845.0032,-291.9984
-106.624998528337,38.166667795,2974.2384,20.1168000000002
-106.583331858337,38.166667795,3052.2672,-342.9
-106.541665188337,38.166667795,2939.1864,16.1543999999999
-106.499998518337,38.166667795,2769.108,-198.12
-106.458331848337,38.166667795,2655.1128,-303.8856
-106.416665178337,38.166667795,2730.0936,-388.0104
-106.374998508337,38.166667795,2729.1792,-633.0696
-106.333331838337,38.166667795,2560.0152,-498.0432
-106.291665168337,38.166667795,2523.1344,-443.7888
-106.249998498337,38.166667795,2694.1272,-363.0168
-106.208331828337,38.166667795,2799.2832,-147.2184
-106.166665158337,38.166667795,2671.2672,185.0136
-106.124998488337,38.166667795,3017.2152,586.1304
-106.083331818337,38.166667795,2886.1512,968.0448
-106.041665148337,38.166667795,2594.1528,344.1192
-105.999998478337,38.166667795,2611.2216,-167.9448
-105.958331808337,38.166667795,2417.064,-299.9232
-105.916665138337,38.166667795,2346.0456,-181.9656
-105.874998468337,38.166667795,2362.2,-102.108
-105.833331798337,38.166667795,2481.9864,-259.08
-105.791665128337,38.166667795,2827.02,-297.18
-105.749998458337,38.166667795,3237.2808,-3.04800000000023
-105.708331788337,38.166667795,3525.3168,-254.2032
-105.666665118337,38.166667795,3737.1528,-138.0744
-105.624998448337,38.166667795,2999.232,93.8784000000001
-105.583331778337,38.166667795,2562.1488,-39.0144
-105.541665108337,38.166667795,2429.256,-60.0456000000004
-105.499998438337,38.166667795,2378.0496,-156.0576
-105.458331768337,38.166667795,2421.0264,-235.0008
-105.416665098337,38.166667795,2435.0472,-530.9616
-105.374998428337,38.166667795,2502.1032,-1004.0112
-105.333331758337,38.166667795,2668.2192,-1501.14
-105.291665088337,38.166667795,2763.012,-1838.2488
-105.249998418337,38.166667795,2748.0768,-2092.1472
-105.208331748337,38.166667795,2688.0312,-1405.128
-105.166665078337,38.166667795,2572.2072,-1006.1448
-105.124998408337,38.166667795,2357.0184,-876.3
-105.083331738337,38.166667795,2189.988,-865.0224
-105.041665068337,38.166667795,2127.1992,-926.8968
-104.999998398337,38.166667795,1951.0248,-947.928
-104.958331728337,38.166667795,1823.0088,-1011.936
-104.916665058337,38.166667795,1736.1408,-1191.1584
-104.874998388337,38.166667795,1687.068,-1301.8008
-104.833331718337,38.166667795,1645.0056,-1313.0784
-104.791665048337,38.166667795,1594.104,-1256.0808
-104.749998378337,38.166667795,1556.004,-1170.1272
-104.708331708337,38.166667795,1552.956,-950.0616
-104.666665038337,38.166667795,1513.0272,-794.004
-104.624998368337,38.166667795,1494.1296,-756.2088
-104.583331698337,38.166667795,1487.1192,-605.9424
-104.541665028337,38.166667795,1490.1672,-482.8032
-104.499998358337,38.166667795,1477.0608,-391.0584
-104.458331688337,38.166667795,1461.2112,-333.1464
-104.416665018337,38.166667795,1434.9984,-267.9192
-104.374998348337,38.166667795,1431.9504,-252.984
-104.333331678337,38.166667795,1402.08,-235.0008
-104.291665008337,38.166667795,1406.9568,-228.9048
-104.249998338337,38.166667795,1395.984,-199.0344
-104.208331668337,38.166667795,1370.9904,-194.1576
-104.166664998337,38.166667795,1345.0824,-192.024
-104.124998328337,38.166667795,1340.2056,-190.1952
-104.083331658337,38.166667795,1345.0824,-166.116
-104.041664988337,38.166667795,1353.9216,-142.0368
-103.999998318337,38.166667795,1377.0864,-131.9784
-103.958331648337,38.166667795,1341.12,-153.924
-103.916664978337,38.166667795,1321.0032,-131.064
-103.874998308337,38.166667795,1324.0512,-150.876
-103.833331638337,38.166667795,1313.9928,-138.0744
-103.791664968337,38.166667795,1299.972,-110.9472
-103.749998298337,38.166667795,1295.0952,-103.9368
-103.708331628337,38.166667795,1299.972,-84.1248000000001
-103.666664958337,38.166667795,1310.9448,-81.9911999999999
-103.624998288337,38.166667795,1319.1744,-87.7824000000001
-103.583331618337,38.166667795,1303.02,-130.1496
-103.541664948337,38.166667795,1278.0264,-85.9536000000001
-103.499998278337,38.166667795,1271.016,-92.9639999999999
-103.458331608337,38.166667795,1256.0808,-60.96
-103.416664938337,38.166667795,1257.9096,-33.8327999999999
-103.374998268337,38.166667795,1260.0432,-69.7991999999999
-103.333331598337,38.166667795,1241.1456,-71.0183999999999
-103.291664928337,38.166667795,1256.0808,-96.9263999999998
-103.249998258337,38.166667795,1263.0912,-110.0328
-103.208331588337,38.166667795,1266.1392,-121.0056
-103.166664918337,38.166667795,1246.9368,-127.1016
-103.124998248337,38.166667795,1255.1664,-128.016
-103.083331578337,38.166667795,1228.0392,-118.872
-103.041664908337,38.166667795,1263.0912,-113.0808
-102.999998238337,38.166667795,1280.16,-116.7384
-102.958331568337,38.166667795,1230.1728,-128.016
-102.916664898337,38.166667795,1224.0768,-117.0432
-102.874998228337,38.166667795,1203.0456,-138.0744
-102.833331558337,38.166667795,1200.912,-135.9408
-102.791664888337,38.166667795,1198.1688,-135.9408
-102.749998218337,38.166667795,1175.9184,-136.8552
-102.708331548337,38.166667795,1150.0104,-145.9992
-102.666664878337,38.166667795,1152.144,-121.0056
-102.624998208337,38.166667795,1143,-151.1808
-102.583331538337,38.166667795,1141.1712,-170.0784
-102.541664868337,38.166667795,1132.0272,-136.2456
-102.499998198337,38.166667795,1124.1024,-112.1664
-102.458331528337,38.166667795,1118.0064,-82.9056
-102.416664858337,38.166667795,1127.1504,-67.9703999999999
-102.374998188337,38.166667795,1130.1984,-63.0936000000002
-102.333331518337,38.166667795,1110.0816,-54.864
-102.291664848337,38.166667795,1109.1672,-31.0896
-102.249998178337,38.166667795,1107.0336,-39.0144
-102.208331508337,38.166667795,1111.9104,-39.9287999999999
-102.166664838337,38.166667795,1110.0816,-47.2439999999999
-102.124998168337,38.166667795,1093.9272,-49.0727999999999
-102.083331498337,38.166667795,1111.9104,-55.1687999999999
-102.041664828337,38.166667795,1120.14,-58.8263999999999
-101.999998158337,38.166667795,1132.9416,-79.248
-101.958331488337,38.166667795,1135.0752,-93.2687999999998
-101.916664818337,38.166667795,1121.0544,-81.0767999999998
-109.124998728337,38.208334465,1883.9688,160.9344
-109.083332058337,38.208334465,1801.0632,-3.96240000000012
-109.041665388337,38.208334465,1773.936,-54.864
-108.999998718337,38.208334465,1833.9816,0
-108.958332048337,38.208334465,1687.068,-14.9352000000001
-108.916665378337,38.208334465,1673.0472,-74.0664000000002
-108.874998708337,38.208334465,1985.1624,-102.108
-108.833332038337,38.208334465,2009.2416,-79.8576
-108.791665368337,38.208334465,2022.0432,-56.9975999999999
-108.749998698337,38.208334465,2104.0344,41.1480000000001
-108.708332028337,38.208334465,1903.1712,219.1512
-108.666665358337,38.208334465,1846.1736,490.1184
-108.624998688337,38.208334465,1725.168,600.1512
-108.583332018337,38.208334465,1773.0216,558.0888
-108.541665348337,38.208334465,1751.076,801.9288
-108.499998678337,38.208334465,1773.0216,881.1768
-108.458332008337,38.208334465,1854.0984,727.8624
-108.416665338337,38.208334465,1949.196,680.0088
-108.374998668337,38.208334465,2038.1976,846.1248
-108.333331998337,38.208334465,2013.204,705.0024
-108.291665328337,38.208334465,2103.12,691.896
-108.249998658337,38.208334465,2291.1816,642.8232
-108.208331988337,38.208334465,2374.0872,649.8336
-108.166665318337,38.208334465,2392.0704,382.2192
-108.124998648337,38.208334465,2488.9968,444.0936
-108.083331978337,38.208334465,2554.224,608.076
-108.041665308337,38.208334465,2713.0248,721.1568
-107.999998638337,38.208334465,2689.2504,1274.9784
-107.958331968337,38.208334465,2868.168,872.0328
-107.916665298337,38.208334465,2809.0368,1153.9728
-107.874998628337,38.208334465,2595.0672,1096.9752
-107.833331958337,38.208334465,2488.9968,961.9488
-107.791665288337,38.208334465,2375.0016,754.9896
-107.749998618337,38.208334465,2155.2408,896.112
-107.708331948337,38.208334465,2195.1696,183.1848
-107.666665278337,38.208334465,2381.0976,121.0056
-107.624998608337,38.208334465,2575.2552,213.0552
-107.583331938337,38.208334465,3224.1744,302.9712
-107.541665268337,38.208334465,2910.2304,-23.1648
-107.499998598337,38.208334465,3167.1768,-9.75360000000001
-107.458331928337,38.208334465,3200.0952,269.1384
-107.416665258337,38.208334465,3253.1304,569.0616
-107.374998588337,38.208334465,3129.0768,657.1488
-107.333331918337,38.208334465,3288.1824,1009.8024
-107.291665248337,38.208334465,2672.1816,801.9288
-107.249998578337,38.208334465,2675.2296,412.0896
-107.208331908337,38.208334465,2926.08,199.9488
-107.166665238337,38.208334465,2992.2216,-374.904
-107.124998568337,38.208334465,2845.0032,188.976
-107.083331898337,38.208334465,2799.2832,-297.18
-107.041665228337,38.208334465,2864.2056,-177.0888
-106.999998558337,38.208334465,3058.0584,-170.0784
-106.958331888337,38.208334465,3032.1504,-117.0432
-106.916665218337,38.208334465,3165.0432,-526.0848
-106.874998548337,38.208334465,2997.0984,39.0143999999996
-106.833331878337,38.208334465,2793.1872,154.8384
-106.791665208337,38.208334465,2775.204,-199.0344
-106.749998538337,38.208334465,2849.2704,-313.0296
-106.708331868337,38.208334465,3099.2064,-211.836
-106.666665198337,38.208334465,2869.9968,-23.1648
-106.624998528337,38.208334465,3023.0064,131.9784
-106.583331858337,38.208334465,3083.052,-60.96
-106.541665188337,38.208334465,3012.0336,-182.88
-106.499998518337,38.208334465,2762.0976,-517.8552
-106.458331848337,38.208334465,2711.196,-327.0504
-106.416665178337,38.208334465,2830.068,-183.1848
-106.374998508337,38.208334465,2727.0456,-330.0984
-106.333331838337,38.208334465,2679.192,-466.0392
-106.291665168337,38.208334465,2633.1672,-682.1424
-106.249998498337,38.208334465,2776.1184,-267.9192
-106.208331828337,38.208334465,2996.184,249.0216
-106.166665158337,38.208334465,2997.0984,516.0264
-106.124998488337,38.208334465,2849.2704,594.0552
-106.083331818337,38.208334465,2647.188,400.2024
-106.041665148337,38.208334465,2670.048,-60.0455999999999
-105.999998478337,38.208334465,2610.0024,-381
-105.958331808337,38.208334465,2445.1056,-316.992
-105.916665138337,38.208334465,2383.2312,-266.0904
-105.874998468337,38.208334465,2417.064,-254.2032
-105.833331798337,38.208334465,2602.0776,-408.1272
-105.791665128337,38.208334465,3272.028,-518.16
-105.749998458337,38.208334465,3599.0784,-405.9936
-105.708331788337,38.208334465,3606.0888,-234.0864
-105.666665118337,38.208334465,3162.3,4.8768
-105.624998448337,38.208334465,2651.1504,266.0904
-105.583331778337,38.208334465,2449.068,295.0464
-105.541665108337,38.208334465,2410.0536,-121.92
-105.499998438337,38.208334465,2413.1016,-356.0064
-105.458331768337,38.208334465,2378.964,-551.0784
-105.416665098337,38.208334465,2367.9912,-858.9264
-105.374998428337,38.208334465,2478.024,-1566.0624
-105.333331758337,38.208334465,2591.1048,-1919.9352
-105.291665088337,38.208334465,2615.184,-1972.056
-105.249998418337,38.208334465,2652.0648,-1565.148
-105.208331748337,38.208334465,2936.1384,-1096.9752
-105.166665078337,38.208334465,2905.0488,-922.9344
-105.124998408337,38.208334465,2323.1856,-840.9432
-105.083331738337,38.208334465,2027.2248,-899.16
-105.041665068337,38.208334465,1865.9856,-904.9512
-104.999998398337,38.208334465,1743.1512,-905.8656
-104.958331728337,38.208334465,1705.9656,-1021.9944
-104.916665058337,38.208334465,1679.1432,-1132.9416
-104.874998388337,38.208334465,1634.0328,-1158.24
-104.833331718337,38.208334465,1597.152,-1221.9432
-104.791665048337,38.208334465,1554.1752,-1511.1984
-104.749998378337,38.208334465,1526.1336,-1492.9104
-104.708331708337,38.208334465,1569.1104,-948.2328
-104.666665038337,38.208334465,1513.9416,-650.1384
-104.624998368337,38.208334465,1474.0128,-498.9576
-104.583331698337,38.208334465,1462.1256,-380.0856
-104.541665028337,38.208334465,1456.0296,-331.0128
-104.499998358337,38.208334465,1458.1632,-268.224
-104.458331688337,38.208334465,1456.944,-217.0176
-104.416665018337,38.208334465,1430.1216,-180.1368
-104.374998348337,38.208334465,1424.94,-143.256
-104.333331678337,38.208334465,1412.1384,-169.164
-104.291665008337,38.208334465,1374.9528,-240.1824
-104.249998338337,38.208334465,1377.0864,-189.8904
-104.208331668337,38.208334465,1367.028,-161.8488
-104.166664998337,38.208334465,1363.0656,-156.0576
-104.124998328337,38.208334465,1374.9528,-157.8864
-104.083331658337,38.208334465,1410.9192,-160.02
-104.041664988337,38.208334465,1417.0152,-160.02
-103.999998318337,38.208334465,1417.0152,-140.208
-103.958331648337,38.208334465,1410.9192,-132.8928
-103.916664978337,38.208334465,1356.9696,-119.1768
-103.874998308337,38.208334465,1328.928,-96.9264000000001
-103.833331638337,38.208334465,1324.0512,-110.0328
-103.791664968337,38.208334465,1312.164,-96.0119999999999
-103.749998298337,38.208334465,1306.068,-110.0328
-103.708331628337,38.208334465,1298.1432,-121.0056
-103.666664958337,38.208334465,1298.1432,-148.7424
-103.624998288337,38.208334465,1296.924,-135.0264
-103.583331618337,38.208334465,1289.9136,-124.968
-103.541664948337,38.208334465,1292.0472,-122.8344
-103.499998278337,38.208334465,1292.9616,-89.0016000000001
-103.458331608337,38.208334465,1278.0264,-67.9704000000002
-103.416664938337,38.208334465,1267.0536,-39.9288000000001
-103.374998268337,38.208334465,1271.016,-24.9936
-103.333331598337,38.208334465,1253.0328,-42.0624
-103.291664928337,38.208334465,1253.9472,-60.0455999999999
-103.249998258337,38.208334465,1262.1768,-71.0183999999999
-103.208331588337,38.208334465,1281.9888,-97.8407999999999
-103.166664918337,38.208334465,1292.0472,-122.8344
-103.124998248337,38.208334465,1288.0848,-117.9576
-103.083331578337,38.208334465,1267.968,-110.9472
-103.041664908337,38.208334465,1260.9576,-124.968
-102.999998238337,38.208334465,1284.1224,-103.0224
-102.958331568337,38.208334465,1287.1704,-106.9848
-102.916664898337,38.208334465,1264.0056,-117.9576
-102.874998228337,38.208334465,1238.0976,-128.9304
-102.833331558337,38.208334465,1227.1248,-113.0808
-102.791664888337,38.208334465,1199.0832,-124.968
-102.749998218337,38.208334465,1167.0792,-163.9824
-102.708331548337,38.208334465,1174.0896,-149.0472
-102.666664878337,38.208334465,1182.0144,-135.0264
-102.624998208337,38.208334465,1153.0584,-124.0536
-102.583331538337,38.208334465,1164.0312,-156.0576
-102.541664868337,38.208334465,1164.0312,-170.9928
-102.499998198337,38.208334465,1135.0752,-120.0912
-102.458331528337,38.208334465,1125.0168,-81.9911999999999
-102.416664858337,38.208334465,1149.096,-70.104
-102.374998188337,38.208334465,1157.0208,-48.1584
-102.333331518337,38.208334465,1128.0648,-24.9936
-102.291664848337,38.208334465,1139.0376,-42.9767999999999
-102.249998178337,38.208334465,1132.9416,-64.9223999999999
-102.208331508337,38.208334465,1136.904,-52.1208000000001
-102.166664838337,38.208334465,1128.0648,-74.0664000000002
-102.124998168337,38.208334465,1116.1776,-81.0768
-102.083331498337,38.208334465,1143.9144,-67.056
-102.041664828337,38.208334465,1156.1064,-65.8368
-101.999998158337,38.208334465,1157.0208,-99.0599999999999
-101.958331488337,38.208334465,1150.9248,-113.0808
-101.916664818337,38.208334465,1142.0856,-89.9159999999999
-109.124998728337,38.250001135,1986.9912,-120.0912
-109.083332058337,38.250001135,2029.0536,74.9808
-109.041665388337,38.250001135,1953.1584,8.83920000000012
-108.999998718337,38.250001135,1818.132,-15.8496
-108.958332048337,38.250001135,1826.9712,-69.1895999999999
-108.916665378337,38.250001135,1876.9584,-138.9888
-108.874998708337,38.250001135,2031.1872,-196.9008
-108.833332038337,38.250001135,1882.14,-94.1831999999999
-108.791665368337,38.250001135,1844.04,-5.18160000000012
-108.749998698337,38.250001135,1701.0888,142.0368
-108.708332028337,38.250001135,1736.1408,329.184
-108.666665358337,38.250001135,1874.2152,227.9904
-108.624998688337,38.250001135,1723.9488,316.0776
-108.583332018337,38.250001135,1747.1136,569.976
-108.541665348337,38.250001135,1766.0112,740.0544
-108.499998678337,38.250001135,1761.1344,961.0344
-108.458332008337,38.250001135,1868.1192,858.012
-108.416665338337,38.250001135,1994.0016,898.8552
-108.374998668337,38.250001135,1994.0016,858.012
-108.333331998337,38.250001135,2091.2328,844.9056
-108.291665328337,38.250001135,2316.1752,686.1048
-108.249998658337,38.250001135,2257.044,466.0392
-108.208331988337,38.250001135,2269.236,555.0408
-108.166665318337,38.250001135,2388.108,388.9248
-108.124998648337,38.250001135,2567.0256,581.2536
-108.083331978337,38.250001135,2837.9928,833.0184
-108.041665308337,38.250001135,2889.1992,1156.1064
-107.999998638337,38.250001135,2780.9952,1250.2896
-107.958331968337,38.250001135,2702.052,722.9856
-107.916665298337,38.250001135,2545.9944,1217.9808
-107.874998628337,38.250001135,2422.2456,808.0248
-107.833331958337,38.250001135,2340.2544,774.192
-107.791665288337,38.250001135,2278.9896,897.0264
-107.749998618337,38.250001135,2136.0384,821.1312
-107.708331948337,38.250001135,2347.2648,378.2568
-107.666665278337,38.250001135,2594.1528,-314.8584
-107.624998608337,38.250001135,3024.2256,-160.02
-107.583331938337,38.250001135,3244.2912,21.0311999999999
-107.541665268337,38.250001135,2716.9872,-75.8951999999999
-107.499998598337,38.250001135,3309.2136,98.1456000000003
-107.458331928337,38.250001135,3124.2,249.936
-107.416665258337,38.250001135,3031.236,669.036
-107.374998588337,38.250001135,3166.2624,827.2272
-107.333331918337,38.250001135,3209.2392,1014.0696
-107.291665248337,38.250001135,2945.2824,1004.0112
-107.249998578337,38.250001135,2523.1344,449.8848
-107.208331908337,38.250001135,2729.1792,-219.1512
-107.166665238337,38.250001135,2802.0264,-517.2456
-107.124998568337,38.250001135,2626.1568,135.0264
-107.083331898337,38.250001135,2644.14,-473.964
-107.041665228337,38.250001135,2672.1816,-73.152
-106.999998558337,38.250001135,3009.2904,245.0592
-106.958331888337,38.250001135,3106.2168,-55.1687999999999
-106.916665218337,38.250001135,3150.108,-343.2048
-106.874998548337,38.250001135,3351.276,27.7368000000001
-106.833331878337,38.250001135,3044.0376,544.068
